Time,Text,Name,Tweet_id,Verified
2022-10-04 19:01:23,"Last call  BBC Look East are joining us tomorrow at 11am to film a piece about our Bitcoin merchant payments… come down and show the world (ok, at least the East of England!) what we are all doing #Bitcoin",@SuffolkJungle,/SuffolkJungle/status/1577373334009954311,False
2022-10-04 19:00:53,#Bitcoin  now:   - soon: ,@cryptojack,/cryptojack/status/1577373208319246337,True
2022-10-04 19:00:04," OFFICIAL FROM @Tether_to The Foundation in Collaboration with $GOC @GoCrypto_ , Launch Tether, #Bitcoin Payments in Lugano Switzerland  @McDonalds starting use $GOC POS system as #Crypto payment  https://tether.to/en/plan-b-foundation-rolls-out-large-scale-crypto-payments-in-lugano-onboards-mcdonalds-and-more/…  $XRP #XRP $DOGE #DOGE too late   #altcoin",@CryptoDoper,/CryptoDoper/status/1577373001229557760,False
2022-10-04 18:35:25,@slakeglobal Adoption of #crypto is inevitable #Slake #web3 #FoodServiceTech #Bitcoin @nello777 @iansufficient @Aube4Aube,@JadeMontano10,/JadeMontano10/status/1577366797761642497,True
2022-10-04 18:34:21, How Changes and Blocks are ADDED to Blockchain  #Blockchain #Ethereum #Solana #Bitcoin #cryptocurrency #Developer #Web3,@0xNishchit,/0xNishchit/status/1577366530689753088,False
2022-10-04 18:33:40,#Bitcoin is a bet that currency debasement will continue.  Seems like a pretty safe bet.,@TheBitcoinConf,/TheBitcoinConf/status/1577366356290330625,False
2022-10-04 18:31:20,Its easier to track people buying #Bitcoin in       than people looting public funds,@TokunboAdesina,/TokunboAdesina/status/1577365771797282829,True
2022-10-04 18:30:40,"Trade them $'s for #XRC on the #StrikeXwallet. Download the new StrikeX wallet from #Google store or from https://tradestrike.io At $0.2564 each, you can start your stash of #xRhodium into the #StrikeX wallet.  #bitcoin #cryptonews #crypto #Coinstore   #digitaldollar #XRP #Fed",@HodlXrc,/HodlXrc/status/1577365602615689216,False
2022-10-04 18:27:55,"#BNS domain names are taking the crypto crowd by storm this week with a sharp uptick in the acquisition of .btc domain names.  Yes, domain names are secured by the #Bitcoin blockchain, via @Stacks  Have you got yours yet?  Here's a guide on how to get involved!  #BTC #STX",@STXLDN,/STXLDN/status/1577364910262128641,False
2022-10-04 18:25:03,"When in doubt, look at the decentralization of #Bitcoin! Over 14,000 Nodes and counting...",@AbraGlobal,/AbraGlobal/status/1577364187663187969,False
2022-10-04 18:19:46,You can run #bitcoin with a click of a button on the cheapest computer,@DocumentingBTC,/DocumentingBTC/status/1577362860665102336,False
2022-10-04 18:13:44,"In partnership with Go Crypto, Plan ₿ Foundation is enabling #bitcoin payments for the city of Lugano, Switzerland, including McDonald’s.  @Fall_Of_Fiat covers the news:",@BitcoinMagazine,/BitcoinMagazine/status/1577361342624841739,False
2022-10-04 17:45:14,"Bitcoin is making History October 12-14   Will you attend #Bitcoin Amsterdam?   Save 10% with code ""GMEDIA2023""!  https://b.tc/conference/amsterdam#tickets…  $BTC #BTC #BitcoinAmsterdam #BlockchainEvent",@gokhshteinmedia,/gokhshteinmedia/status/1577354169215852545,True
2022-10-04 17:44:13, NEW PARTNERSHIP   We're happy to announce we have partnered with @geyserfund to expedite #bitcoin adoption by supporting creators & builders in the #bitcoin community with crowdfunding.  #orangepillapp,@orangepillapp,/orangepillapp/status/1577353913501503488,True
2022-10-04 17:44:10,$HEX #HEX #PulseChain $PLS $PLSX #PulseX   Stop fading HEX at what looks to be the bear market low for this cycle. We are starting to look identical to #Bitcoin in it's 2015 bear market.  I finally added $HEX to my portfolio on this dip. I have a feeling whales are ready for $PLS,@DIY_Investing_,/DIY_Investing_/status/1577353899253571590,False
2022-10-04 17:41:54,"Just watch this video and then check out the below tweet.  Yes KABOOM it is #LACChain is solely being facilitated by $Qnt and will be using #Qnt Overledger tech. Its gonna be crazy mainstream, IN SHA ALLAH   $btc $eth $xrp #btc #bitcoin #eth #ethereum #link #xrp $link #crypto",@Legitcryptonerd,/Legitcryptonerd/status/1577353331864997890,False
2022-10-04 17:40:52,"Big news: Our very own @bruffstar is speaking at...  Bitcoin Unleashed: Builders Edition   A @Stacks virtual summit Oct 7! We’re gathering to lay the groundwork for Bitcoin innovation. With panels, workshops & more!   Get your pass:  https://bitcoinunleashed.org/builders  - #Bitcoin #NFTs",@satoshibles,/satoshibles/status/1577353070249385984,False
2022-10-04 17:39:22,Haven't watched the teaser of our next #bitcoin documentary short film yet?!,@TheGreatReseta1,/TheGreatReseta1/status/1577352692497846272,False
2022-10-04 17:38:34,Every single scammer: #Bitcoin maxi bad,@Xentagz,/Xentagz/status/1577352493176131588,True
2022-10-04 17:38:28,"#BTC #HTF   Imagine calling the #Bitcoin price action of 4 months, but also $XRP breakout 5 months in advance  Stick to the plan, be patient, and follow price action, and the market is your friend.  ",@Anbessa100,/Anbessa100/status/1577352466437390340,True
2022-10-04 17:23:20,#Bitcoin is for everyone. It demonizes war and monetizes peace. It obviates both central banks and nation states.,@maxkeiser,/maxkeiser/status/1577348659217211393,False
2022-10-04 17:23:00,Buy #Bitcoin before it's too late.,@rovercrc,/rovercrc/status/1577348573414531073,True
2022-10-04 17:21:21,"#SatoshiPlusConsensus blockchain along with Core being its base layer currency, will be the best blockchain to ever hit the cryptocurrency space this year!! #Bitcoin #MONEY #CoreDAO #CORE #Crypto #Mainnet #blockchain",@Core_satoshi,/Core_satoshi/status/1577348161047334915,False
2022-10-04 17:17:57,"#BITCOIN WAR BONDS  Limited edition, high-quality art prints available in the @BitcoinMagazine store   256-for-256; get yours while supplies last! https://store.bitcoinmagazine.com/collections/art/products/bitcoin-war-bonds-2022-limited-edition-print-256…",@BitcoinMagazine,/BitcoinMagazine/status/1577347302737383426,False
2022-10-04 17:17:48,The stage is getting set for the globalization of #BitcoinStandard  #Bitcoin,@BitcoinKeith,/BitcoinKeith/status/1577347267559931908,False
2022-10-04 17:17:41,#Bitcoin holds 20k like Joe Biden holds a conversation.,@HodlMagoo,/HodlMagoo/status/1577347235481894913,True
2022-10-04 17:17:12,Having 0 #Bitcoin is way more risky than having some.   Asymmetric bet.,@QuintenFrancois,/QuintenFrancois/status/1577347115478663173,True
2022-10-04 17:16:05, Just under an hour until @kurtwuckertjr goes *LIVE* with @CallisOsmin - Managing Director of Block Venture Studio!   YouTube Link: https://youtu.be/S2rVyDwMz18  #CoinGeek #bitcoin #bitcoinSV #bitcoinnews #blockchainnews #BSV,@RealCoinGeek,/RealCoinGeek/status/1577346832451223555,True
2022-10-04 17:16:02,"Great news for vault clients in The Peach State! We’ve now opened our #bitcoin trading desk in Georgia. If you’re based there, contact us to learn more about buying bitcoin direct to #multisig cold storage. https://unchained.com/trading-sign-up/…",@unchainedcom,/unchainedcom/status/1577346821449564170,True
2022-10-04 17:13:41,"Is a short-term bounce imminent? ​ Watch the newest Market Watch episode to find out @mdtrade's thoughts, as we await movements from SPX, $BTC, $ETH and $ADA! ​ Watch here: https://youtu.be/TOrtc6zc93w ​ #Crypto #CryptoCurrency #Altcoins #BTC #Bitcoin #USD #SPX #ETH #Ethereum #ADA",@evai_io,/evai_io/status/1577346230912516096,True
2022-10-04 17:10:33,Fiat boomer clown world: The young should work harder for a depreciating currency in order for the old to have their pensions.  Proverbs 13:22: “A good man leaves an inheritance to his children's children.”  To Hell with boomer pensions. #Bitcoin,@pastorcoin,/pastorcoin/status/1577345443226419200,False
2022-10-04 17:07:49,".@McDonalds starts to accept #Bitcoin and #Tether in the 63,000-populated city of Lugano in the Italian-speaking region of Switzerland.  https://cointelegraph.com/news/mcdonald-s-starts-to-accept-bitcoin-and-tether-in-swiss-town…",@ICODrops,/ICODrops/status/1577344753066196993,False
2022-10-04 16:22:58,"If you would have invested $100 in $GVR June 19, it would worth $964,5 now!  You can check out http://comparemarketcap.com/time-capsule to see how much profit/loss your favourite coin had in any time interval!  #crypto #bitcoin #comparemarketcap",@comparemcap,/comparemcap/status/1577333467196674049,True
2022-10-04 16:21:44, Complete a 1 min quiz/survey  about @Stacks 2.1 upgrade  #Bitcoin #Stacks @StacksOrg,@herogamer21btc,/herogamer21btc/status/1577333157908533250,False
2022-10-04 16:18:00,"Find out how you can send and receive #bitcoin with NOAH.   Whether you're new to bitcoin or a savvy veteran, we have a solution for you. ",@Noah_HQ,/Noah_HQ/status/1577332215557476355,False
2022-10-04 16:12:50,Welcome to SquidGrow it’s not to late this is a Diamond formed under pressure #BNBChain #BSC #Bitcoin #ETH come on with it,@MavadaBishop,/MavadaBishop/status/1577330916896260098,False
2022-10-04 16:11:36,RETWEET!!!  BE CAREFULL OUT THERE #Bitcoin $btc Update!! also looking at APPLE!!! SMASH THE LIKES!  https://youtu.be/Icaf2LB02SE ,@CryptoSavy1,/CryptoSavy1/status/1577330604206686208,True
2022-10-04 16:11:08,A POTENTIAL BOTTOM FOR #Bitcoin    Monthly CCI bending UP at record lows.  We will gave confirmation once it gets back inside black box.  Follow for more updates ,@TrendRidersTR,/TrendRidersTR/status/1577330487034511361,True
2022-10-04 16:05:30,"Bitcoin haters once said that ""you can't buy coffee with #bitcoin.""  Well, they're wrong, and guess what, you'll be able to buy all the beer you'd like in the faces of those haters with Lightning, courtesy of @IBEXpay at Bitcoin Amsterdam.",@BitcoinConfEUR,/BitcoinConfEUR/status/1577329072270704644,False
2022-10-04 15:54:40,"Immensely grateful to the entire @WhatBitcoinDid team, @PeterMcCormack ,@NeilMcC_1974, @_DannyKnowles , @JeremyPoley and the amazing @emma_firman for their generosity and giving me the opportunity to share my thoughts on the role of #Bitcoin  in the climate discourse.",@HaraldRauter,/HaraldRauter/status/1577326344698036225,False
2022-10-04 15:54:26, Bitfinex whales longs on #Bitcoin #BTC $BTC I compare it to the inverted weekly Bitcoin chart! Do you see the similar structure?  This is why I have told you before. You will see bullrun start when these longs start to close and take profit! #Bitfinex  @bitfinex,@seth_fin,/seth_fin/status/1577326287823200256,False
2022-10-04 15:53:53,"On Britcoiners this week, we discuss the @CoinCorner partnership with Seed Group, a company of the Private Office of Sheikh Saeed bin Ahmed Al Maktoum, to bring #Bitcoin to the UAE ",@britcoiners,/britcoiners/status/1577326146898853892,False
2022-10-04 15:52:00,"We had a great time meeting you at #BerlinBlockchainWeek!  A huge thank you to @B2029org for hosting and to those who dropped by for a beer and talks on ‘#Bitcoin past, present, and future.’  Couldn’t make it? Here’s a summary of the evening:  https://hubs.la/Q01nSRXS0",@BitcoinAssn,/BitcoinAssn/status/1577325671667351552,False
2022-10-04 15:48:46,"Our September #bitcoin mining update is here. Wow, what a month.   *Updated #hashrate of 4.16 EH/s (21% increase MoM) *#HODL of 594 bitcoins (13% increase MoM) *Monthly #BTC mined: 448 *New $CLSK daily production high: 16.74  Full release here: https://bit.ly/3RyNllA",@CleanSpark_Inc,/CleanSpark_Inc/status/1577324858509254656,True
2022-10-04 15:46:57,Early #Bitcoin investor @novogratz claims that a Fed pivot would send crypto on another crazy rally.  Do you agree?  Give us your thoughts ,@CoinChainEx,/CoinChainEx/status/1577324403322388481,False
2022-10-04 15:45:14,"$XRP volcano to blow soon, #CreditSuisse may cause another market crash, here’s why $BTC may end Q4 in green zone: #crypto news digest by http://U.Today #XRP #XRPnews #XRPArmy #Bitcoin #BTC #ShibaInu #SHIB $SHIB #SHIBArmy",@Utoday_en,/Utoday_en/status/1577323969123962881,True
2022-10-04 15:21:00,Doesn't matter what the market day brings  or   the show nails the sentiment in #art & our traders capitalize on opportunity name another market show that physically reaches into the audience hand trains risk managers that can ride  like this  #Eth #Bitcoin $spy $eurusd,@TheRealNomics,/TheRealNomics/status/1577317872631685120,True
2022-10-04 15:18:47,"Couldn’t believe @PeterSchiff was on @natbrunell ‘s podcast, talking absolute nonsense as ever. Does he never get tired of being wrong about #Bitcoin ? Embarrassing.",@scotoshi,/scotoshi/status/1577317315665960966,False
2022-10-04 15:17:59,Shitcoiner  Vs Bitcoiner   #Bitcoin 24/7,@21JCLP,/21JCLP/status/1577317111780851712,False
2022-10-04 15:17:13,#BiconomyExchange #MarketStat  Gainers: @plutusfi @mmtchain @Squid_Grow @SeedifyFund @PolymathNetwork  Losers: @bitgertbrise @Biconomy_Global @SOUCOIN_ @VenusProtocol @VitaInuCoin  JOIN US: http://biconomy.com/sign-up  #Crypto #Trading #Bitcoin #BTC #ETH #BIT #cryptocurrency,@BiconomyCom,/BiconomyCom/status/1577316918255665152,True
2022-10-04 15:16:35,"Very Similar Moves in two periods in #Bitcoin has been clearly demonstrated in Heikin Ashi style, which aims to reduce the market noise.  RSI shows Breakout as well.  “New RALLY always starts with disbelief”- Tardigrade #BTC #Crypto",@TATrader_Alan,/TATrader_Alan/status/1577316759476264960,True
2022-10-04 15:15:12,All people are equal  Everyone deserves their chance to be treated without prejudice!!!  I wish everyone a good life.  #Crypto #Binance #Babydoge #MemeRusher #Bitcoin #Web3 #DeFi,@RusherLady,/RusherLady/status/1577316411457896451,False
2022-10-04 15:11:18,It's time for another #giveaway!!   Today someone of you will be getting 50$ in #Bitcoin  You just have to:  Like  Follow   Retweet counts as entry  24h as always    In Case you want to support and enable further giveaways you can donate to Binance Pay ID: 391146014,@theothemill,/theothemill/status/1577315431282507777,False
2022-10-04 15:06:59,"Finding a fairly priced business that is well-positioned to succeed over the long run, while considering myriad execution risks, currency risks, etc. is extremely challenging.  The comparative simplicity of storing your savings in #Bitcoin is a beautiful thing.",@stackhodler,/stackhodler/status/1577314345104678912,True
2022-10-04 15:06:23,The future is so bright  for #KTO @KounotoriToken Those who #HODL will reap the benefits later.  #LBOW $KTO #BTC #ETH #DOGE  #BNB #Bitcoin #CRO #AVAX #100xgem #1000xgem #Ethereum #NFTs #NFTGiveaway,@Crypt0Miggie,/Crypt0Miggie/status/1577314195678306306,False
2022-10-04 14:40:16,'Uptober' bells are Ringing!   #Altcoin #Bitcoin #Crypto #BTC,@CryptoFaibik,/CryptoFaibik/status/1577307620263829506,True
2022-10-04 14:39:02,#Bitcoin  Rounding bottom pattern on the 6h chart ,@StockmoneyL,/StockmoneyL/status/1577307310057263105,True
